time,open,high,low,close,Volume,Volume MA
1605477600,443.66,447.6,440.19,446.33,26522.43646,28897.62061849963
1605481200,446.35,451.02,446.3,448.08,32704.41711,29576.436070499632
1605484800,448.07,450.38,445.45,449.82,24243.81956,29676.493999999635
1605488400,449.83,451.39,448.13,448.49,27408.01609,30232.448062999632
1605492000,448.49,449.9,446.94,447.1,15877.53902,30364.683709499637
1605495600,447.08,450.3,447.01,449.42,23716.51121,30969.711742999636
1605499200,449.42,450.71,448.66,450.7,23554.23209,31079.607864999638
1605502800,450.71,453.5,450.71,451.46,38505.43084,32277.395790499642
1605506400,451.45,454.92,451.26,454.73,33985.06904,32695.356330499642
1605510000,454.72,456.4,453.55,454.57,32454.42737,32608.790649499646
1605513600,454.57,455.43,453.31,453.45,29787.622,32586.164639499642
1605517200,453.49,454.71,449.64,452.54,36632.85379,33132.04638449964
1605520800,452.52,456.37,451.79,456.06,37547.39301,34068.83705299964
1605524400,456.01,456.45,451.83,452.07,31020.42389,34580.83766849964
1605528000,452.07,454.39,451.09,453.97,23154.77733,33130.60972799964
1605531600,453.92,456.77,452.91,455.79,26690.98763,29762.60167099964
1605535200,455.79,460.8,455.79,459.54,62497.65068,30193.738527999638
1605538800,459.54,460.14,457.77,459.4,32837.52801,30654.305045999638
1605542400,459.39,464.42,457.09,460.6,78009.78039,32864.26487899964
1605546000,460.62,464.24,460.56,462.4,48627.63821,34288.92768649964
1605549600,462.4,464.54,460.72,461.97,34630.88764,34694.35024549964
1605553200,461.98,464.03,460.69,462.07,30302.01495,34574.23013749964
1605556800,462.13,462.91,461.08,462.53,25182.799,34621.17910949964
1605560400,462.53,466,456.63,458.58,53968.57009,35949.206809499636
1605564000,458.58,461.45,458.1,461.02,17294.97818,36020.07876749964
1605567600,461.09,464.7,460,460.55,24129.49636,36040.72802499963
1605571200,460.51,468.09,459.8,468.08,48601.87836,37293.11033849964
1605574800,468.08,468.85,464.64,465.03,35850.54559,37160.366075999635
1605578400,464.99,466.33,463.14,463.71,24736.4098,36697.933113999636
1605582000,463.74,464.73,461.2,462.04,26756.97808,36413.06064949963
1605585600,462.04,466.03,461.3,465.63,25112.45672,36179.302385499635
1605589200,465.63,466,463,463.35,22085.3998,35451.92968599964
1605592800,463.38,465.68,463.03,463.55,19814.51677,34565.28587399964
1605596400,463.56,466.4,463.46,465.98,31405.24853,34584.52710599964
1605600000,465.99,467.1,464.62,464.9,34540.24776,35153.800627499644
1605603600,464.9,466.23,461.8,462.79,31588.99073,35398.70078249964
1605607200,462.8,465.22,462.37,465.01,24789.75909,33513.30620299964
1605610800,465.05,466.96,464.35,466.48,47959.71743,34269.41567399964
1605614400,466.48,472.43,465.05,471.11,84894.89666,34613.67148749964
1605618000,471.11,471.47,467.33,467.72,61138.98938,35239.23904599964
1605621600,467.74,471,466.59,469.95,36621.63273,35338.77630049964
1605625200,469.96,474.12,466.92,473.66,75688.61534,37608.10631999964
1605628800,473.63,483.74,471.7,481.48,161334.79007,44415.70587349964
1605632400,481.44,483.72,475.12,480.34,111878.52091,47311.203414499636
1605636000,480.39,480.65,476.24,477.92,54516.36514,49172.27276249964
1605639600,477.91,484.88,475.23,482.96,71123.30854,51521.96337149964
1605643200,483.07,484.28,480.77,482.15,29666.35411,50575.18715899964
1605646800,482.1,482.89,478.38,480.41,35356.49628,50550.48469349964
1605650400,480.45,481.7,476.21,480.31,25860.59596,50606.694001499636
1605654000,480.3,483.06,480.24,482.15,30250.66078,50781.37813649963
1605657600,482.11,488.25,481.74,486.75,98754.33503,54463.47205199963
1605661200,486.69,487.51,483.5,487.4,43862.49709,55552.32691649963
1605664800,487.4,487.4,483.7,484.87,34073.06567,56265.254361499625
1605668400,484.87,488.34,481.8,488.34,52510.40305,57320.51208749963
1605672000,488.33,495.31,488.21,493.39,127599.35641,61973.467519999635
1605675600,493.39,494.47,456.6,470.02,219498.17176,71368.92657149964
1605679200,470.15,476.91,466.09,473.18,94637.88956,74861.33309499963
1605682800,473.18,477.89,469.55,477.32,67479.63014,75837.32873049963
1605686400,477.31,481.5,476.27,479.69,74634.96057,75324.33192599964
1605690000,479.66,479.97,473,476.87,74757.64704,76005.26480899964
1605693600,476.87,482.6,474.55,482.43,46425.98256,76495.48230049963
1605697200,482.42,482.46,476.19,480.73,46990.4552,75060.57429349962
1605700800,480.73,480.74,475,477.08,39993.79444,68993.52451199963
1605704400,477.07,479.26,473.36,475.29,53208.39606,66060.01826949962
1605708000,475.36,476.93,470.05,470.69,59168.28261,66292.61414299964
1605711600,470.65,474.9,463.5,473.99,106581.581,68065.52776599964
1605715200,473.99,475.22,468.79,473.21,46801.3796,68922.27904049963
1605718800,473.2,476.5,471.5,475.2,35751.03831,68942.00614199963
1605722400,475.2,475.54,472.12,472.91,22805.23634,68789.23816099964
1605726000,472.9,475.35,470.51,473,27516.83885,68652.54706449962
1605729600,472.99,473.5,469.31,471.5,29474.06734,65188.53367999963
1605733200,471.5,474.27,470.92,474.14,15848.65282,63787.84146649963
1605736800,474.15,480,472.13,480,30350.60007,63601.71818649963
1605740400,480,480.59,476.76,478.41,28972.02964,62424.799515999635
1605744000,478.43,480.54,474.08,478.81,35840.0932,57836.83635549963
1605747600,478.81,480.3,477.41,479.99,21484.22865,47936.13919999963
1605751200,479.99,480.75,477.87,478.15,26034.44097,44505.966770499625
1605754800,478.16,479.89,476.79,477.72,24305.85437,42347.27798199962
1605758400,477.72,477.99,474.7,476.54,27085.60523,39969.81021499962
1605762000,476.55,476.79,473.85,476.79,26016.53333,37532.75452949962
1605765600,476.79,477.27,471.43,473.14,33449.95171,36883.952986999626
1605769200,473.14,473.99,470.5,471.76,27902.81946,35929.57119999963
1605772800,471.76,473.41,466.4,469.49,54135.90716,36636.67683599963
1605776400,469.52,471.01,465,466.49,58353.25565,36893.91981549963
1605780000,466.48,471.37,464.86,470.03,49978.50617,36434.43099349963
1605783600,470.03,473.71,469.13,473.46,49090.13877,33559.85888199962
1605787200,473.47,475.24,472,473.61,46894.78925,33564.52936449963
1605790800,473.61,476.93,473.4,476.24,48555.9862,34204.77675899963
1605794400,476.21,478,473.52,477.83,54206.74379,35774.85213149963
1605798000,477.83,478.44,475.22,475.52,45966.33917,36697.327147499636
1605801600,475.51,477.04,473.35,475.73,41265.23145,37286.885352999634
1605805200,475.72,475.76,473.22,474.76,22301.8532,37609.54537199964
1605808800,474.74,476.59,472.01,472.86,27616.61241,37472.84598899963
1605812400,472.89,474.56,471.31,474.1,18739.07335,36961.19817449963
1605816000,474.07,475.28,473.03,474.77,14064.57237,35872.42213299963
1605819600,474.77,476.52,471.62,472.47,26772.07919,36136.81465999963
1605823200,472.47,473.49,471,471.85,10808.01675,35375.49344899963
1605826800,471.85,473.09,468.63,471.25,26549.89505,35487.69548299963
1605830400,471.26,473.7,470.81,471.47,22371.70162,35252.00030249963
1605834000,471.5,479.5,470.65,479.39,32178.20803,35560.08403749963
1605837600,479.4,483.95,478.38,481.92,60724.18328,36923.795615999625
1605841200,481.94,487.75,481.93,484.86,68406.44901,38948.97709349963
1605844800,484.87,488.07,484.81,486.15,43561.06593,38420.235031999626
1605848400,486.15,486.75,482,484.8,35289.79872,37267.06218549963
1605852000,484.8,485.43,481.5,484.36,33139.35775,36425.10476449963
1605855600,484.33,493.98,483.52,491.47,140034.26143,40972.31089749963
1605859200,491.48,501.42,490,501.41,140901.66594,45672.654731999624
1605862800,501.41,501.68,492.22,495.12,77493.59064,47119.53495399962
1605866400,495.13,507,493.77,505.04,93630.35828,49090.71567849962
1605870000,505.06,508.08,502.53,505.19,66382.50766,50111.52410299962
1605873600,505.19,509.9,504.36,505.54,84045.96291,52250.56067599962
1605877200,505.55,509.54,503.51,507.93,62145.07162,54242.72159699962
1605880800,507.93,511.1,505.17,507.01,89823.33847,57353.05789999962
1605884400,507.01,507.22,500,504.73,88099.73408,60821.090936499626
1605888000,504.73,509.56,504.73,508.23,68462.32444,63540.97853999962
1605891600,508.23,514.4,505.57,513.91,63469.9055,65375.86985549963
1605895200,513.91,513.97,503.32,507.92,74113.47951,68541.14299349963
1605898800,507.92,510.89,505.87,509.97,36571.53017,69042.22474949963
1605902400,509.99,512.42,507.26,509.29,39723.83449,69909.83139299964
1605906000,509.29,509.44,505.85,508.89,30236.69201,69812.75559199962
1605909600,508.84,509.24,503.62,508.06,21746.30128,67863.86149199962
1605913200,508.07,512,505.02,510.12,43810.58459,66634.06827099962
1605916800,510.12,517.99,509.72,516.04,75961.23031,68254.07648999963
1605920400,516.05,517.4,513.66,514.68,46556.97382,68817.43524499962
1605924000,514.67,518.68,506.67,508.14,77311.48981,71026.04184799962
1605927600,508.15,512.42,506.99,507.99,45085.19284,66278.58841849961
1605931200,508,508.57,502.82,505.05,54249.3806,61945.97415149961
1605934800,505.03,508.88,504.41,508.33,26404.74751,59391.531994999605
1605938400,508.27,512.37,507.69,510.14,35757.00419,56497.86429049961
1605942000,510.14,511.71,508,510.25,32207.82952,54789.13038349961
1605945600,510.28,517.91,510.19,517.9,49402.7817,53056.971322999605
1605949200,517.9,518,510.21,511.88,57683.17289,52833.8763864996
1605952800,511.8,515.58,510.21,511.85,33543.52493,50019.885709499606
1605956400,511.87,513.74,507.6,509.33,42397.56861,47734.777435999604
1605960000,509.33,515.59,506.45,513.91,49831.6245,46803.2424389996
1605963600,513.93,523.96,513.71,522.99,103090.82093,48784.28821049961
1605967200,523.03,534.32,520.58,533.05,128577.93284,51507.51087699961
1605970800,533.09,539.57,529.7,537.1,115890.21314,55473.445025499605
1605974400,537.11,547.33,531.2,539,163438.31955,61659.1692784996
1605978000,538.95,545.36,532.31,544.98,88848.0145,64589.735402999606
1605981600,544.99,545.95,539,541.54,50507.389,66027.78978899961
1605985200,541.54,545.7,537.87,541.63,72340.49009,67454.2850639996
1605988800,541.62,541.75,538.01,541.13,40742.99244,65693.3731704996
1605992400,541.13,544.76,536.8,543.72,41876.78628,65459.36379349961
1605996000,543.71,543.71,535.64,542.58,37860.90569,63486.8345874996
1605999600,542.57,553.32,539.39,552.35,79284.90498,65196.82019449961
1606003200,552.42,561.59,542.93,550.72,146738.53691,69821.27800999962
1606006800,550.59,554.23,536.24,542.49,124944.55008,74748.26813849961
1606010400,542.49,550.72,541.53,548.31,57862.79941,75853.55789949962
1606014000,548.31,549.78,545.41,549.5,41220.38098,76304.18547249961
1606017600,549.38,549.82,543.88,547.82,31291.8961,75398.64119249962
1606021200,547.79,548.5,540.86,543.88,37684.00752,74398.68292399962
1606024800,543.83,545.14,538.03,543.59,42413.43293,74842.1783239996
1606028400,543.58,543.58,533.2,542.32,65594.60837,76002.03031199961
1606032000,542.32,542.62,534.85,535.69,45545.68095,75787.7331344996
1606035600,535.69,545.37,533.8,544.33,65552.73987,73910.82908149961
1606039200,544.33,544.33,534.56,538.09,61688.1032,70566.33759949962
1606042800,538.08,539.38,511.28,523,170330.20528,73288.33720649961
1606046400,523.01,530.2,519.82,527.32,100341.30156,70133.4863069996
1606050000,527.31,534.68,524.65,532.95,69491.90267,69165.6807154996
1606053600,532.95,535.15,529.06,529.99,44607.06522,68870.6645264996
1606057200,530,534.85,529.45,534.39,33873.15554,66947.29779899961
1606060800,534.36,555.57,532.51,553.46,123574.35129,71088.86574149961
1606064400,553.46,554.83,548.49,552.94,62658.02022,72127.92743849961
1606068000,552.93,567.99,552.37,562.55,110035.94176,75736.6792419996
1606071600,562.61,574.65,562.61,573.03,84721.01423,76008.48470449961
1606075200,573.03,575.5,560.38,566.94,92328.31334,73287.97352599961
1606078800,566.95,575,563.58,572.74,45353.46447,69308.41924549961
1606082400,572.69,580.88,569.17,573.56,69478.67958,69889.21325399961
1606086000,573.64,573.8,555,560.03,122987.78433,73977.58342149961
1606089600,560.03,568.77,550.12,552.99,110374.23925,77931.70057899962
1606093200,552.98,563.1,550.2,560.11,97396.78761,80917.33958349962
1606096800,560.28,564.67,558.66,559.99,47918.3124,81192.58355699961
1606100400,560,577.23,558.94,573.76,90136.86622,82419.6964494996
1606104000,573.79,586.38,572.01,581.86,114260.5947,85855.44213699961
1606107600,581.87,584.5,576.89,580.47,61895.54053,85672.58216999963
1606111200,580.45,586.34,573.8,586.23,91132.98601,87144.82631049961
1606114800,586.24,587.73,578.5,580.85,59752.97685,81615.96488899962
1606118400,580.94,587.12,580.89,582.41,69081.16781,80052.95820149963
1606122000,582.41,593.09,580.4,591.64,99058.57512,81531.29182399962
1606125600,591.64,597.22,587.23,595.99,89574.17833,83779.64747949962
1606129200,595.99,597.53,589.05,590.9,81612.82665,86166.63103499962
1606132800,590.9,595.5,584.71,594.27,82794.36082,84127.63151149963
1606136400,594.27,600,575.39,599.97,182602.08817,90124.83490899962
1606140000,599.95,606.35,593.78,599.52,153267.42114,92286.40887799961
1606143600,599.8,601.38,586,589.9,135746.84837,94837.7005849996
1606147200,589.9,597,581.18,596.01,129179.29267,96680.24955149961
1606150800,595.97,601.7,593.61,597.3,71020.15397,97963.58402649962
1606154400,597.31,598.1,591.6,593.34,45925.62689,96785.93139199962
1606158000,593.34,598.45,590.01,597.98,38073.5077,92540.21756049962
1606161600,597.99,599.51,593.01,596.14,34201.27988,88731.5695919996
1606165200,596.14,608.14,592.83,605.65,82534.19876,87988.44014949961
1606168800,605.68,610.85,599.84,609.89,51406.33372,88162.84121549962
1606172400,610,610.2,602,608.58,57062.68489,86509.13214899962
1606176000,608.58,612.5,600.27,611.23,78407.70921,84716.48787449961
1606179600,611.25,621.06,609.23,617.25,102095.59033,86726.49036449962
1606183200,617.29,619.35,611.15,611.41,69778.23569,85658.75284849961
1606186800,611.46,616.58,611.16,613.09,55469.61012,85444.58451199962
1606190400,613.06,619.78,612.2,617.95,53251.93565,84653.12290399961
1606194000,617.94,617.94,612,613.77,57960.30598,82598.20944699962
1606197600,613.77,613.77,585,608.33,181297.84609,87184.39283499963
1606201200,608.27,612,603,604.88,57772.4109,85992.37204749962
1606204800,604.87,623,604.79,620.88,74799.87852,85592.64793249962
1606208400,620.94,621.57,606.38,608.58,117036.15768,82314.35140799962
1606212000,608.61,610.38,592,607.4,120279.44611,80664.95265649962
1606215600,607.41,608.65,601.64,606.73,51744.51041,76464.83575849963
1606219200,606.72,606.89,592.47,597.53,84494.37909,74230.59007949961
1606222800,597.54,605.86,593.32,604.44,80900.28536,74724.59664899962
1606226400,604.39,605.34,599.43,601.25,50270.34553,74941.83258099962
1606230000,601.09,607.37,599.55,606.96,61586.46375,76117.48038349963
1606233600,606.97,613.69,602.37,608.25,78774.93901,78346.16333999964
1606237200,608.25,611.46,605.5,606.44,37465.8183,76092.74431699963
1606240800,606.45,608.27,603.14,607.23,28157.63789,74930.30952549962
1606244400,607.24,610.39,606.29,607.39,28341.74656,73494.26260899962
1606248000,607.34,612.85,601.43,607.07,48891.98327,72018.47631199962
1606251600,606.97,608.06,597,599.51,43501.1691,69088.75525049961
1606255200,599.57,604.04,596.99,603.38,18870.21484,66543.35420799963
1606258800,603.38,605.86,601.75,604.97,25301.87254,65034.96732899961
1606262400,604.98,606,600.85,601.57,29585.16824,63851.62895849962
1606266000,601.54,605.4,601.2,604.8,30154.51154,62461.339236499625
1606269600,604.79,604.82,593.1,594.25,59242.7144,56358.58265199962
1606273200,594.17,595.67,581,584.74,92426.07022,58091.26561799962
1606276800,584.61,589.99,580.69,581.96,59466.32004,57324.587693999616
1606280400,581.96,590.22,579.34,589.63,56487.69578,54297.16459899962
1606284000,589.64,594.72,588.01,592.52,38917.7704,50229.08081349962
1606287600,592.56,596.59,589.57,592.82,38149.68092,49549.33933899961
1606291200,592.82,598.48,591.85,595.6,37040.20264,47176.630516499616
1606294800,595.57,596.75,593.29,595.28,25149.91718,44389.11210749962
1606298400,595.28,604.63,595,601.56,45480.27375,44149.60851849962
1606302000,601.59,602.98,598.55,601.03,35197.55079,42830.16287049962
1606305600,601.03,602.1,595.23,599.18,40761.38282,40929.48506099962
1606309200,599.16,603.43,590,593.27,61878.18167,42150.10322949962
1606312800,593.27,596.47,590,596.13,52302.69839,43357.356254499624
1606316400,596.12,598,592.2,593.67,40125.15888,43946.52687049962
1606320000,593.67,597.04,586,587.55,51736.81781,44088.76859749963
1606323600,587.55,590,582.95,589.94,48994.21815,44363.421049999626
1606327200,589.84,593,588.75,591.19,26863.29182,44763.07489899963
1606330800,591.18,592.98,582.32,585.91,32119.20254,45103.941398999625
1606334400,585.91,588.99,574.5,581.56,90952.1362,48172.28979699962
1606338000,581.59,584.84,576.31,578.87,39910.25599,48660.07701949962
1606341600,578.74,579.93,563,569.12,76136.75976,49504.77928749962
1606345200,569.12,575,553.83,569.5,110362.04734,50401.578143499624
1606348800,569.38,577.14,562.51,575.39,66109.4661,50733.73544649962
1606352400,575.39,575.9,567.49,569.48,40292.37323,49923.969318999625
1606356000,569.49,569.87,552,554.22,93884.60453,52672.31102549962
1606359600,554.22,554.32,505,532.06,304389.1904,65984.28649949962
1606363200,532.06,536.88,519,527.45,156837.83001,71974.16786799961
1606366800,527.47,533.8,523.28,529.04,92579.79767,75345.66189249961
1606370400,529.02,533.15,525,531.87,60131.81647,76078.2390284996
1606374000,531.92,531.93,508.5,516.01,125124.26382,80574.57467999961
1606377600,515.88,517.78,482,500.1,317249.85893,94398.99848549961
1606381200,500.09,510.19,493.67,504.34,168436.6878,99726.92379199961
1606384800,504.28,513.52,502.63,512.69,111936.87123,102708.6324339996
1606388400,512.69,520.18,508.5,512.69,120484.06717,106726.57784849961
1606392000,512.69,526.32,508.62,524.79,101333.30847,109206.40238149962
1606395600,524.79,525.8,511.43,512.26,66142.04923,110063.79393549962
1606399200,512.27,516,501.11,502.52,108544.38072,114147.8483804996
1606402800,502.14,519.18,500.79,508,94786.23194,117281.1998504996
1606406400,508,512.27,494.24,497.38,104034.48805,117935.3174429996
1606410000,497.48,497.48,481,495.39,178714.93413,124875.55134999959
1606413600,495.33,502.85,492.08,494.52,62846.31155,124211.0289394996
1606417200,494.46,504.11,487.75,500.14,79790.90046,122682.47159549962
1606420800,500.16,523.38,499.92,522.45,102183.13043,124486.15481199962
1606424400,522.38,523.24,511.66,513.38,60750.82627,125509.07746399962
1606428000,513.26,522.04,512.69,520.82,24129.71344,122021.33290949962
1606431600,520.82,521.1,512.01,519.83,42747.63966,108939.25537249961
1606435200,519.83,530.15,515,528.6,67071.26236,104450.92698999961
1606438800,528.64,530.62,523.96,525.83,66679.22663,103155.89843799961
1606442400,525.83,528.45,515.98,517.13,54444.93713,102871.5544709996
1606446000,517.12,524.37,517.03,519.35,44425.89389,98836.6359744996
1606449600,519.34,525.14,518.43,520.67,34408.86636,84694.5863459996
1606453200,520.67,529,520.65,526.78,35953.27764,78070.41583799961
1606456800,526.78,527.48,523,525.46,29231.24347,73935.13444999962
1606460400,525.47,525.75,515.05,517.48,51985.29135,70510.19565899963
1606464000,517.5,517.68,503.12,509.16,99116.16786,70399.33862849962
1606467600,509.24,516,502.31,503.93,73532.48378,70768.86035599961
1606471200,503.93,513.08,503.88,512.28,47941.54903,67738.71877149961
1606474800,512.33,512.33,504.52,507.84,43078.01511,65153.30792999962
1606478400,507.84,514.32,506.17,513.83,40648.21934,61983.99449449962
1606482000,513.82,516.33,511.06,511.69,33787.48514,54737.62204499962
1606485600,511.7,514,505.39,507.64,45023.43695,53846.47831499962
1606489200,507.69,508.96,494.1,496.33,66769.90051,53195.428317499616
1606492800,496.33,506.74,493.72,506.44,60679.74391,51120.25899149961
1606496400,506.41,506.44,501.99,504,27468.28029,49456.13169249961
1606500000,504,509,502.44,506.34,24027.00838,49450.99643949962
1606503600,506.34,508.5,504.07,506.7,17115.90941,48169.409926999615
1606507200,506.7,515.5,504.46,514.6,41881.52561,46909.923089499614
1606510800,514.56,516.23,510.01,515.6,30782.73403,45115.09845949961
1606514400,515.5,518.76,512.06,513.26,23630.6913,43574.38616799961
1606518000,513.36,518.68,513.28,518.68,28381.13166,42772.148056499616
1606521600,518.59,520.6,513.71,518.62,31583.40491,42630.874983999616
1606525200,518.62,520.18,515.81,519.89,29818.28032,42324.12511799962
1606528800,519.93,520,512.12,513.01,32179.88503,42471.557195999616
1606532400,513.01,515.46,512.46,515.11,21854.01269,40964.99326299962
1606536000,515.11,516.01,509.36,512.65,25508.73761,37284.62175049962
1606539600,512.67,513.59,509.57,513.25,20883.44643,34652.16988299962
1606543200,513.24,514.91,512.19,514.24,23021.08707,33406.14678499962
1606546800,514.31,516.34,513.39,514.07,19916.98442,32248.095250499617
1606550400,514.07,517.2,507.1,507.92,36418.02014,32036.58529049962
1606554000,507.9,511.06,506.59,509.93,21135.89185,31404.00562599962
1606557600,509.93,518.52,509.21,516.66,39821.74765,31143.92116099962
1606561200,516.69,519.85,514.7,518.5,27055.03275,29158.177772999625
1606564800,518.5,520.31,516,517.32,29335.37743,27590.959448999627
1606568400,517.32,528,516.24,527.87,60252.90124,29230.19049649963
1606572000,527.91,528.67,524.02,527.06,52182.65636,30637.972895499628
1606575600,527.08,533.68,525.13,533.51,68531.62163,33208.758506499624
1606579200,533.51,542.28,533.36,538.76,97141.37723,35971.75108749962
1606582800,538.75,541.81,534.27,541.36,47762.35413,36820.732092499624
1606586400,541.39,545.19,540.35,542.99,51503.07333,38214.351193999624
1606590000,542.99,546.78,539.16,545.99,37191.675,38654.87836099963
1606593600,546.01,547.94,540.24,541.01,47786.83472,39465.04985149963
1606597200,541.02,543.61,540.56,543.05,24636.6738,39205.96952549963
1606600800,543.04,547.29,540.88,542.37,20879.48453,38640.94950049963
1606604400,542.39,545.19,535.15,537.52,34108.05404,39253.65156799963
1606608000,537.5,539.58,531.44,537.46,44877.44331,40222.08685299963
1606611600,537.49,537.84,530.32,533.62,35669.63183,40961.39612299963
1606615200,533.68,541.08,531.7,540.43,29100.37054,41265.36029649963
1606618800,540.43,543.8,539.7,543.08,27005.83655,41619.80290299963
1606622400,543.06,543.23,538.53,538.96,21086.02224,40853.203007999626
1606626000,538.96,542.5,538.16,541.12,18428.75663,40717.84624699962
1606629600,541.12,541.12,537,538.35,18212.04877,39637.36130299962
1606633200,538.35,542.84,535.92,541.35,26274.35133,39598.32723199962
1606636800,541.33,551.98,540.6,551.25,65871.79878,41425.14829949962
1606640400,551.24,553.71,547.36,550.7,43968.65749,40610.93611199962
1606644000,550.71,555.4,548.75,555.05,41614.73278,40082.539932999614
1606647600,555.04,558.75,548.23,551.32,56011.23068,39456.52038549962
1606651200,551.36,553.68,546.61,551,41549.13879,36676.90846349962
1606654800,550.99,554.69,550.2,554.67,31566.50682,35867.11609799962
1606658400,554.67,556.86,552.09,552.37,32195.20632,34901.72274749962
1606662000,552.38,555.6,550.38,554.42,23163.4814,34200.31306749962
1606665600,554.4,557.38,549.04,553.78,51559.31434,34388.93704849962
1606669200,553.77,556.9,552.41,553.7,31418.50457,34728.028586999615
1606672800,553.69,554.53,551.35,554.33,19167.04644,34642.40668249961
1606676400,554.34,555.15,551.15,551.79,15610.72554,33717.54025749962
1606680000,551.75,557.66,551.48,557.14,27275.88874,32837.46252899962
1606683600,557.14,569.3,556.8,567.15,65139.11785,34310.93682999962
1606687200,567.15,572.92,562.42,570.43,38027.30415,34757.28351049962
1606690800,570.42,576.9,570.37,576.3,50483.35075,35931.15922049961
1606694400,576.32,592.4,576.27,587.22,94555.41319,39604.62876799962
1606698000,587.22,593.08,582.08,587.25,62934.13448,41829.89766049962
1606701600,587.24,589,585.04,585.72,30624.29011,42450.50972749962
1606705200,585.73,589.07,581.15,588.03,43777.59719,43325.67202049962
1606708800,588.01,588.66,583.5,584.88,23859.88992,41225.076577499625
1606712400,584.83,587.95,582.43,582.77,30483.4028,40550.813842999625
1606719600,582.8,587.73,582.22,585.17,38116.46032,40375.900219999625
1606723200,585.17,585.56,572.18,577.07,82790.94918,41714.886144999626
1606726800,577.09,579.61,570.07,576.51,47764.84144,42025.67127749963
1606730400,576.5,583.17,575.22,580.12,42288.09845,42561.75085899963
1606734000,580.11,591.68,580.09,588.26,59333.00315,43918.64070049963
1606737600,588.19,596.08,588.14,595.72,64817.04511,46001.31888599962
1606741200,595.69,604.69,588.33,601.81,103670.69039,48606.88768849962
1606744800,601.68,612.84,598.94,603.12,146794.28855,54375.67688749962
1606748400,603.12,609.44,593.68,596.33,143448.0811,60589.72862049963
1606752000,596.37,614.88,596.37,602.01,136982.53852,66658.31926949963
1606755600,602.01,608.17,595.09,605.49,80128.1942,69300.93454249963
1606759200,605.5,608.71,596.8,597.92,44461.43365,68267.05033249962
1606762800,597.95,604.78,596.08,602.39,49443.7102,68837.87063499962
1606766400,602.5,607,598.72,605.99,45575.4016,68592.47317749963
1606770000,606.01,609.4,603.81,605.58,42375.46283,65983.47565949963
1606773600,605.51,610.75,602.14,610.62,23855.32727,64029.53529899963
1606777200,610.62,616.85,608.99,616.66,63909.20043,65693.78081499963
1606780800,616.65,617.49,603.08,605.63,70957.86207,67052.79405899964
1606784400,605.57,612.19,603.3,610.93,47529.17043,68236.25808449964
1606788000,611,611.94,607.65,611.07,37711.16744,68597.64631649964
1606791600,611.05,611.17,603.64,605.14,31863.18601,68284.98260099963
1606795200,604.97,608.85,601.32,603.59,42403.62539,66265.61641149964
1606798800,603.59,608.77,601.52,608.44,30864.21233,65420.58495599963
1606802400,608.43,612.48,604.52,605.56,50000.84718,65806.22239249964
1606806000,605.5,611.42,604.5,610.8,33101.48501,64494.64648549963
1606809600,610.8,612.86,608.39,609.15,36866.47112,63097.117785999624
1606813200,609.16,614.67,608.58,614.47,39434.87937,59885.32723499961
1606816800,614.6,628.8,613.84,627.72,130987.59271,59094.99244299962
1606820400,627.72,635.7,585.33,615.93,282064.82152,66025.82946399962
1606824000,615.81,617.11,560,576.85,353027.3422,76828.06964799963
1606827600,576.72,594.6,565.17,589.21,195724.73895,82607.89688549962
1606831200,589.22,614.13,581.89,610.61,161029.1694,88436.28367299962
1606834800,610.6,618.96,596.02,603.94,156961.66009,93812.1811674996
1606838400,603.81,608.77,586.51,594.19,126691.62226,97867.9922004996
1606842000,594.2,597,582.17,596.58,91343.88784,100316.41345099961
1606845600,596.59,596.75,587.45,589.24,44517.84979,101349.5395769996
1606849200,589.32,601.77,588.28,599.5,42797.87354,100293.9732324996
1606852800,599.51,601.63,589.89,593.78,42563.79586,98874.2699219996
1606856400,593.76,599.13,592.48,594.87,31508.67545,98073.2451729996
1606860000,594.87,601,588.27,589.91,35765.56204,97975.9649029996
1606863600,589.88,591.64,583.19,585.26,48158.31576,98790.72139049959
1606867200,585.26,594.46,575,593.21,92984.44762,101319.76250199959
1606870800,593.2,597.28,588.99,594.21,39129.43051,101733.0234109996
1606874400,594.21,594.57,586.32,587.49,32733.68064,100869.6650839996
1606878000,587.64,591.81,582.47,585.68,48477.88745,101638.4852059996
1606881600,585.68,589.08,576.9,582.68,60349.75743,102812.64952149961
1606885200,582.68,586.28,577.74,586.1,44382.23045,103060.0170754996
1606888800,586.1,592.95,584.9,592.73,36537.42831,98337.5088554996
1606892400,592.73,598.5,589.84,597.63,47735.30685,86621.03312199962
1606896000,597.62,601.43,594.15,595.9,51681.04786,71553.71840499961
1606899600,595.92,604.93,594.47,595.13,53797.90218,64457.37656649961
1606903200,595.11,599.45,592.88,598.4,52256.45615,59018.74090399961
1606906800,598.4,602.2,595.3,598.62,46577.30172,53499.52298549961
1606910400,598.62,598.78,588.25,593.36,56274.59547,49978.67164599961
1606914000,593.36,598.99,591.67,593.1,39662.82321,47394.61841449961
1606917600,593.19,597.69,589.34,590.27,48705.35555,47603.99370249961
1606921200,590.25,592.81,585.1,589.51,59957.53486,48461.97676849961
1606924800,589.5,591.5,583.63,584.32,49683.84424,48817.979187499615
1606928400,584.32,589.39,583.41,589.13,32852.72696,48885.181762999615
1606932000,589.12,597,587.78,594.09,46365.87428,49415.19737499962
