time,open,high,low,close,EMA
1619881200,57424.31,57500,57003.72,57353.04,56306.55577781312
1619884800,57377.04,57700.52,57225.7,57481.1,56352.616335545936
1619888400,57521.7,57766.51,57521.7,57582.39,56400.84275375982
1619892000,57575.67,57641.21,57421,57612.95,56448.37637125943
1619895600,57581.76,57996.95,57464.41,57766.76,56500.07769003357
1619899200,57755.14,57876.7,57650.1,57679.33,56546.3228786597
1619902800,57657.13,57685.78,57373.8,57431.49,56581.03531479069
1619906400,57369.88,57705.34,57279.25,57644.9,56622.75549852439
1619910000,57646.5,57940,57588.86,57780.38,56668.15253779794
1619913600,57800,57913.32,57377.59,57449.48,56698.79283043332
1619917200,57419.21,57488.92,57284.98,57409.89,56726.67899394574
1619920800,57436.48,57698.98,57436.48,57641.22,56762.54334712434
1619924400,57666.93,57679.89,56363.06,56438.19,56749.82360802142
1619928000,56426.37,56928.98,56171.12,56900.11,56755.71719202058
1619931600,56894.71,57110.27,56637.8,56907.58,56761.67259625507
1619935200,56918.4,57025.69,56691.86,56870.89,56765.955631696044
1619938800,56883.78,56992.73,56403.57,56624.33,56760.40168535502
1619942400,56647.47,56760.07,56157.09,56506.37,56750.43965847835
1619946000,56531.6,56660.69,56057.84,56427.6,56737.779279714494
1619949600,56443.64,56901.04,56385.34,56834.27,56741.56322952961
1619953200,56831.22,57082.36,56556.03,57082.36,56754.92780876374
1619956800,57094.39,57279.43,56720.62,56842.25,56758.35220842007
1619960400,56840,56909.29,56470.58,56659.15,56754.46192573693
1619964000,56666.94,57000,56666.94,56850.55,56758.23008551195
1619967600,56841.25,56841.25,56445.23,56580.67,56751.26694490363
1619971200,56608.84,56775.22,56326.05,56544.69,56743.16588824074
1619974800,56567.2,56835.69,56477.42,56803.8,56745.54369654503
1619978400,56810.72,56899.43,56724.28,56821.11,56748.50708099424
1619982000,56835.67,56948.5,56583.85,56846.02,56752.33111703368
1619985600,56845.83,57006.62,56679.61,56982.76,56761.367543816676
1619989200,57006.62,57130.27,56631.37,56649.78,56756.991561706214
1619992800,56653.7,56729.56,56212.3,56388.99,56742.56012791381
1619996400,56375.38,56603.14,56322.47,56577.85,56736.10090721131
1620000000,56577.85,57598.94,56532.64,57413.83,56762.67851869322
1620003600,57413.83,58318.99,57380.7,58043.16,56812.89347874447
1620007200,58049.76,58251.04,57880.35,58063.3,56861.929028597624
1620010800,58063.98,58230.24,57782.72,57940.03,56904.20749806438
1620014400,57937.65,58032.43,57716.99,57823.46,56940.256615787344
1620018000,57833.52,58134.31,57791.36,57934.37,56979.24145438392
1620021600,57946.52,58054.55,57877.81,57944.45,57017.09276989828
1620025200,57925.31,58849,57831.85,58793.92,57086.77226911795
1620028800,58806.73,58964.91,58612.91,58759.67,57152.376101701564
1620032400,58773.81,58773.81,58295.37,58421.45,57202.1437055564
1620036000,58397.76,58629.75,58348.36,58470.63,57251.88826612282
1620039600,58484.36,58956.36,58484.36,58652.33,57306.807549804274
1620043200,58684.82,58766.62,58321.84,58563.69,57356.09705765509
1620046800,58558.07,58638.18,57303.2,57692.52,57369.290114217634
1620050400,57677.47,58196.11,57605.94,57811.6,57386.63559993459
1620054000,57773.12,58019.79,57399.7,57601.47,57395.06047836853
1620057600,57623.02,57934.32,57205.01,57712.2,57407.49732235407
1620061200,57701.62,58169.35,57591.27,57969.5,57429.53664304607
1620064800,57946.38,58069.1,57775.49,57802.88,57444.177559005046
1620068400,57775.49,57775.49,57344.97,57570,57449.11177237739
1620072000,57548.7,57548.7,56603.52,56771.01,57422.51954600965
1620075600,56750,57167.12,56463.54,57094.31,57409.64858342104
1620079200,57117.84,57410.41,56719.13,57288.62,57404.90236446335
1620082800,57297.6,57451.95,56905.61,57162.07,57395.379526641256
1620086400,57162.08,57189.19,54598.28,55281.8,57312.49405500827
1620090000,55298.06,55833.29,55110.34,55680.83,57248.50722932167
1620093600,55652.45,56000,55444.66,55695.7,57187.612828171805
1620097200,55688.53,55957.65,55257.32,55455.7,57119.69467804742
1620100800,55439.75,55907.48,55171.58,55825.11,57068.926651457325
1620104400,55793.05,56288.3,55766.19,55979.98,57026.2228612041
1620108000,55984.41,56159.21,55865.35,56063.53,56988.47019998041
1620111600,56070,56355.19,55866.78,55919.02,56946.530976451766
1620115200,55921.56,56015.32,55584.17,55750.53,56899.62897737523
1620118800,55752.07,56386.09,55752.07,56073.81,56867.243919438944
1620122400,56082.82,56622.71,56082.82,56413.51,56849.450432402125
1620126000,56421.84,56421.84,55858.1,56134.91,56821.42923897459
1620129600,56155.1,56310.49,55502.33,55996.51,56789.07946489716
1620133200,55996.51,56105.31,55209.12,55429.6,56735.76654470511
1620136800,55463.61,55542.51,54449.4,54841.71,56661.48981746177
1620140400,54824.86,54938.04,53552.12,53810.36,56549.680805012285
1620144000,53795.41,54303.93,53216.72,53852.86,56443.923126384354
1620147600,53834.26,54280.64,53727.32,54148.99,56353.92574887908
1620151200,54167.18,54741.24,53991.43,54637.41,56286.611405785785
1620154800,54481.21,54557.66,54226.92,54533.62,56217.86664477458
1620158400,54533.63,54820.72,53902.22,54723.84,56159.27736458734
1620162000,54732.72,54802.68,54211.25,54365.28,56088.924526760384
1620165600,54354.36,54421.69,53551.72,54089.29,56010.50748649527
1620169200,54074.27,54225.27,53084.81,53206.25,55900.53660467193
1620172800,53196.41,54867.51,52914.2,54556.07,55847.812424096555
1620176400,54576.15,55084.28,54576.15,54755.42,55804.97350550453
1620180000,54748.71,55415.34,54664.97,55016.67,55774.05964254357
1620183600,55071.58,55222.22,54718.32,54792.38,55735.56240165951
1620187200,54802.29,55272.46,54444.83,54530,55688.285444731686
1620190800,54568.09,54910.86,54267.51,54687.32,55649.03189787946
1620194400,54706.74,54719.06,53931.37,54438.29,55601.55182345281
1620198000,54431.66,55026.5,54319.93,54829.51,55571.27567351349
1620201600,54861.72,55539.53,54706.8,55435.62,55565.955843179625
1620205200,55433.96,55471.99,55081.46,55364.83,55558.068555211794
1620208800,55364.83,55791.45,55076.38,55631.3,55560.940376576036
1620212400,55654.5,55661.41,55022.76,55104.72,55543.04938141619
1620216000,55118.36,55755.3,55057.74,55561.05,55543.75528802732
1620219600,55559.75,56250,55543.19,56246.23,55571.30331594782
1620223200,56249.68,57000.8,55677.1,56951.25,55625.41887218516
1620226800,56997.77,57699.21,56923.25,57631.4,55704.08479876613
1620230400,57685.13,57988.13,57254.96,57403.48,55770.72774783413
1620234000,57429.56,57679.6,57245.27,57271.6,55829.58548321318
1620237600,57276.79,57494.43,57071.69,57290.14,55886.86213093031
1620241200,57290.14,57496.76,57055.14,57139.01,55935.965968933044
1620244800,57125.57,57225.86,56583.84,56849.61,55971.795146621946
1620248400,56826.98,56954.71,56700,56791.96,56003.9584742054
1620252000,56782.68,57602.74,56748.49,57046.95,56044.86010266793
1620255600,57096.37,57446.38,56959.74,57430.25,56099.18911824958
1620259200,57439.07,57567.18,56589.01,56958.11,56132.87229008293
1620262800,56965.82,57179.21,56596.7,56838.08,56160.527494393406
1620266400,56841.77,57152.27,56711.82,57025.48,56194.447200495626
1620270000,57025.48,57025.48,56641.16,56820.6,56219.0022122409
1620273600,56802.12,57549.68,56722.88,56938.71,56247.22604705498
1620277200,56931.05,57328.03,56773.87,57163.57,56283.16110403321
1620280800,57163.57,57163.57,56473.22,56571.91,56294.48459014956
1620284400,56570.85,56898.28,56369.45,56798.94,56314.26715524173
1620288000,56796.32,57191.88,56796.32,56906.01,56337.472756996955
1620291600,56862.66,57319.49,56785.71,57273.55,56374.18166848727
1620295200,57253.01,58358.14,57154.87,57975.56,56436.98081874267
1620298800,57989.46,58141.53,57700,57976.36,56497.348629772365
1620302400,57995.67,58082.88,57455.42,57613.47,56541.118095271486
1620306000,57611.34,57705.2,57066.03,57254.66,56569.10013075104
1620309600,57287.02,57392.41,56896.3,57165.72,56592.49698836864
1620313200,57165.72,57346.35,56814.23,57075.56,56611.4406358836
1620316800,57103.1,57509.91,56574.8,56785.72,56618.275120750906
1620320400,56724.27,57076.56,56724.27,56800,56625.40158660381
1620324000,56795.17,56965.74,55457.85,55739.31,56590.652896933076
1620327600,55726.38,56356.23,55267.08,56141.44,56573.03670489648
1620331200,56131.49,56282.19,55687.65,55925.25,56547.63330470447
1620334800,55924.45,56457.9,55901.25,56317.59,56538.61199863763
1620338400,56302.04,56555.55,56186.21,56503.37,56537.22995947537
1620342000,56510.42,56788,56276.34,56404.09,56532.008784593985
1620345600,56410.73,57092.3,56054.13,56395.74,56526.66491068834
