time,open,high,low,close,EMA
1620748800,4021,4079,3990,4012.56,3951.673394856487
1620752400,4012.35,4053.54,4005.16,4034.59,3954.9250264307425
1620756000,4034.59,4097,4028.52,4055.98,3958.887966570713
1620759600,4055.99,4075.4,4032.45,4067.06,3963.130007097352
1620763200,4067,4135.84,4041.43,4134.79,3969.861771524907
1620766800,4134.79,4151.88,4080,4120.7,3975.776996170989
1620770400,4120.69,4138.94,4092.59,4127.03,3981.708486517225
1620774000,4127.02,4180.22,4121.46,4173.45,3989.2277615557655
1620777600,4173.46,4198,4149.05,4195.32,3997.309810122206
1620781200,4195.32,4195.6,4146.62,4176,4004.317268548786
1620784800,4176,4268.52,4165.11,4268.52,4014.6781599782457
1620788400,4268.51,4351.85,4246.16,4332.81,4027.1539184104713
1620792000,4332.12,4348,4273.35,4300.8,4037.885137296335
1620795600,4300.8,4340,4297.42,4327.3,4049.234739755302
1620799200,4327.31,4370,4281.94,4293.84,4058.827102902153
1620802800,4294.47,4332.82,4285.08,4306.42,4068.536628278539
1620806400,4306.42,4318.66,4180,4308.56,4077.949309522518
1620810000,4308.55,4319.28,4282.58,4284.12,4086.034434639282
1620813600,4284.12,4294.75,4220,4234.89,4091.871907790683
1620817200,4234.89,4282.94,4228.48,4273.91,4099.010656504774
1620820800,4273.91,4314,4255.01,4290.89,4106.535336641841
1620824400,4291.01,4308.98,4229.41,4308.98,4114.474343048044
1620828000,4308.98,4372.72,4285.54,4316.95,4122.414564889297
1620831600,4317.14,4317.15,4126.1,4189.07,4125.028503521089
1620835200,4188.94,4215,4065.69,4145.66,4125.8375818143795
1620838800,4145.66,4191.99,4107.44,4144.1,4126.553755076561
1620842400,4144.11,4169,3960.69,4012,4122.061450955912
1620846000,4012.14,4089.8,3933.2,4083.92,4120.56570778117
1620849600,4084.45,4110,4033.19,4098.96,4119.718425123085
1620853200,4098.96,4139.96,4076.31,4124.61,4119.910251588846
1620856800,4124.67,4245,3950,4233.47,4124.363575055951
1620860400,4233.85,4236.92,3701.58,3823.21,4112.55363093611
1620864000,3810.15,3972.64,3500,3896.36,4104.075449330772
1620867600,3896.36,4000,3887.53,3999.14,4099.960333670742
1620871200,3999.03,4034.77,3960.03,3983.07,4095.3763990169878
1620874800,3983.36,3983.36,3859.9,3941.08,4089.325559839851
